epoch;loss;val_loss
0;0.646770715713501;0.6820932030677795
0;0.6439952850341797;0.6410146355628967
0;0.6307967901229858;0.622458815574646
0;0.6246984601020813;0.678182065486908
0;0.660703182220459;0.6521324515342712
0;0.6727480292320251;0.6634752154350281
0;0.6490630507469177;0.6527775526046753
0;0.6555672883987427;0.6367039084434509
0;0.6433031558990479;0.6315746903419495
